15,638
21,87
16,666
16,405
22,552
16,667
17,049
16,072
10,17
19,507
18,425
33,687
13,445
11,322
15,451
13,137
34,415
18,723
8,554
25,538
13,04
12,874
27,046
13,22
13,27
9,619
17,77
22,149
11,77
23,901
17,537
19,339
10,565
12,992
21,502
17,763
11,563
28,932
25,744
20,339
24,719
14,429
25,322
14,434
33,798
14,369
12,782
7,595
23,939
20,461
21,555
34,176
16,323
17,724
11,15
35,022
25,577
20,176
15,976
9,726
15,357
12,018
17,673
14,997
14,739
16,227
14,436
24,877
25,885
9,567
15,861
13,998
24,626
22,258
9,913
7,808
22,043
29,168
18,479
8,758
15,541
19,454
13,416
16,035
26,102
13,175
20,512
20,929
23,029
16,857
13,585
14,85
23,57
27,856
15,447
24,684
10,659
12,401
6,877
13,161
