17,177
21,335
10,665
12,123
8,624
21,227
18,285
22,693
12,704
16,967
7,502
18,393
10,693
15,426
21,046
21,185
16,321
21,138
19,773
11,564
11,207
19,988
25,336
17,961
9,912
14,858
16,291
8,245
17,361
10,08
17,709
18,25
14,223
9,162
16,332
16,068
14,429
17,488
13,479
14,102
20,816
9,58
14,405
18,534
23,128
15,651
12,088
14,948
16,715
23,704
14,396
23,263
21,229
10,879
19,909
13,891
10,496
20,042
18,607
17,692
29,252
10,04
12,977
16,427
24,857
21,727
9,114
17,729
15,666
18,387
18,611
15,119
17,766
18,081
20,884
13,572
9,819
9,356
20,15
9,558
15,226
18,92
12,807
17,372
15,292
9,006
23,596
16,426
17,178
21,106
21,98
12,977
15,258
14,032
14,313
20,361
12,017
12,563
21,043
23,361
