3,878
3,351
3,157
1,913
2,635
3,459
1,837
6,906
5,828
4,231
4,173
4,662
2,46
4,69
1,38
4,555
1,033
2,021
4,166
3,928
4,524
6,959
3,483
5,828
4,112
3,076
4,102
4,084
0,406
2,92
2,993
3,451
0,75
0,771
3,116
4,084
1,224
1,471
0,783
2,459
3,413
3,076
2,36
0,783
2,717
0,674
3,46
5,504
1,846
1,358
1,956
3,437
2,71
2,326
2,554
1,428
4,205
4,956
5,137
3,246
2,54
4,338
4,845
1,408
5,601
4,479
2,056
3,011
0,847
4,8
4,091
0,976
1,072
4,353
1,75
3,378
0,358
3,233
6,468
5,032
1,711
1,05
5,475
2,557
2,79
4,754
4,646
6,624
0,403
2,072
5,188
3,878
1,408
2,424
4,613
3,491
2,98
4,703
3,423
4,598
