27,009
17,024
15,124
18,695
9,245
25,726
17,147
29,53
20,549
16,534
16,856
14,775
21,393
21,626
18,979
18,358
16,217
15,292
23,756
19,327
19,312
19,803
22,776
18,862
20,716
17,582
22,513
7,813
15,801
11,046
9,362
19,786
14,827
19,215
19,076
9,829
17,969
16,575
12,186
12,787
13,774
22,805
15,075
22,438
16,874
24,654
17,812
21,316
18,786
21,012
14,836
16,289
13,626
25,686
29,102
19,576
24,851
13,153
26,385
20,983
14,466
16,592
26,553
23,239
17,257
22,606
18,834
14,028
23,756
14,592
17,512
15,091
15,317
20,724
17,757
23,43
23,015
16,377
23,05
21,478
16,271
18,257
14,617
16,695
21,228
22,911
25,65
24,624
22,533
16,708
15,564
15,661
21,168
18,29
12,761
17,446
19,091
18,754
20,278
17,073
