1,287
1,759
2,417
0,972
1,401
1,135
0,769
1,047
1,322
0,424
1,607
1,622
0,601
1,079
1,563
1,542
0,526
1,635
0,508
1,951
2,17
1,371
1,514
1,545
0,834
0,561
0,831
1,293
1,784
1,409
1,461
1,802
1,571
1,372
0,92
1,486
1,937
0,229
1,004
1,687
2,176
0,998
1,512
2,227
1,184
1,723
0,657
1,778
1,746
1,087
1,415
1,171
1,38
1,757
0,906
1,963
1,257
2,225
2,46
1,424
1,18
1,632
2,46
1,848
1,133
1,038
1,214
1,461
1,006
2,052
2,125
1,988
1,159
1,055
0,742
1,864
1,401
0,945
1,631
1,687
2,184
0,639
0,538
0,506
2,052
1,273
1,289
0,42
1,286
0,702
1,365
1,102
1,422
1,019
0,238
1,394
1,613
1,478
2,417
1,371
