7,907
6,967
5,875
6,655
7,551
5,298
6,36
7,563
4,292
6,136
2,567
6,262
5,407
6,093
7,25
7,115
8,105
5,4
7,464
6,225
5,917
5,966
7,064
5,587
5,26
5,395
8,923
4,47
7,042
7,063
6,628
8,449
9,577
3,646
6,222
6,359
7,458
8,391
4,332
5,279
7,356
6,381
6,064
8,493
7,811
6,092
4,708
3,264
3,746
5,582
6,608
5,447
5,23
5,83
3,878
6,336
5,296
9,032
6,832
4,902
2,266
5,884
5,6
7,423
4,439
8,866
7,774
7,383
5,23
2,452
6,136
8,131
4,863
6,334
3,85
4,318
6,368
4,259
7,329
8,126
6,77
6,751
4,874
5,79
6,944
5,253
5,629
6,29
3,401
7,17
6,517
8,2
5,578
5,752
5,476
5,868
6,971
9,828
7,559
8,797
