6,07
10,268
4,903
8,755
9,006
9,206
3,227
6,649
7,615
9,973
8,97
8,039
8,911
6,782
8,296
11,135
8,225
6,557
6,708
8,994
6,569
7,158
10,448
6,953
8,482
3,292
8,693
10,174
6,86
8,762
5,756
6,077
7,266
5,872
4,583
7,657
9,075
6,713
9,884
10,224
9,281
8,071
8,43
7,092
7,827
9,077
8,895
8,545
4,098
5,323
3,397
5,532
8,279
1,865
7,831
6,81
6,175
8,112
3,355
6,968
3,55
6,569
8,803
7,243
11,604
4,299
8,15
1,865
8,827
5,47
5,644
6,824
10,735
7,196
8,26
6,898
6,328
10,361
9,678
7,705
8,102
5,315
6,303
4,511
8,922
6,373
5,117
11,173
10,083
8,042
7,864
8,626
10,449
8,219
5,137
4,854
13,574
8,489
5,963
8,206
