101,671
63,605
70,903
104,568
64,72
89,39
83,092
108,898
66,241
114,012
69,499
64,695
101,205
93,302
63,369
90,988
81,676
81,039
66,131
111,717
97,655
96,197
75,281
59,081
100,118
67,744
54,674
59,402
82,971
80,595
54,01
98,054
99,879
47,048
58,258
81,192
94,837
103,571
77,998
84,502
86,906
99,894
37,945
88,448
88,361
101,217
65,95
95,503
90,897
89,351
59,484
66,987
87,656
52,295
99,285
113,258
66,148
69,736
70,759
112,41
66,246
58,244
68,052
102,058
67,802
59,906
114,802
106,263
93,789
84,36
114,65
71,141
84,436
98,548
108,103
82,018
55,479
72,621
92,649
100,139
53,806
54,674
81,924
69,034
96,758
83,911
70,445
110,192
67,504
86,842
83,011
74,903
94,712
51,606
85,865
66,189
67,122
65,981
92,87
56,056
