108,316
85,141
101,091
94,884
110,725
123,063
96,389
101,027
82,678
101,578
87,913
66,518
141,392
81,022
83,711
73,313
89,026
131,749
91,735
96,128
103,348
130,186
114,424
101,239
59,901
98,019
84,397
121,926
125,247
102,546
65,647
109,599
158,478
53,86
87,036
138,933
97,222
62,288
82,556
55,092
111,566
98,536
111,091
132,409
92,777
76,441
68,235
89,899
82,462
137,27
68,651
126,586
128,681
120,354
126,082
118,421
61,331
110,213
80,361
151,576
93,386
128,972
82,15
123,652
113,308
139,444
95,95
142,548
109,545
59,158
131,114
103,619
100,507
74,12
115,596
83,697
81,822
116,409
165,081
91,065
57,987
66,246
80,764
91,14
98,847
54,419
79,493
50,098
57,912
85,776
68,164
116,128
85,709
138,9
116,838
55,45
92,432
74,6
78,602
95,329
